week;indicator;inc;inc_low;inc_up;inc100;inc100_low;inc100_up;geo_insee;geo_name
199828;3;2132;0;5148;53;0;128;31;NORD-PAS-DE-CALAIS
199828;3;0;0;0;0;0;0;52;PAYS-DE-LA-LOIRE
199828;3;393;0;1096;21;0;59;22;PICARDIE
199828;3;0;0;0;0;0;0;54;POITOU-CHARENTES
199828;3;0;0;0;0;0;0;93;PROVENCE-ALPES-COTE-D-AZUR
199828;3;1913;0;4413;18;0;41;11;ILE-DE-FRANCE
199828;3;231;0;743;4;0;13;82;RHONE-ALPES
199828;3;-;;;-;;;0;OUTRE-MER
199827;3;0;0;0;0;0;0;42;ALSACE
199827;3;938;0;2342;32;0;81;72;AQUITAINE
199827;3;171;0;645;13;0;49;83;AUVERGNE
199827;3;132;0;473;9;0;33;25;BASSE-NORMANDIE
199827;3;0;0;0;0;0;0;26;BOURGOGNE
199827;3;461;0;967;16;0;34;53;BRETAGNE
199827;3;0;0;0;0;0;0;24;CENTRE
199827;3;77;0;229;6;0;17;21;CHAMPAGNE-ARDENNE
199827;3;-;;;-;;;94;CORSE
199827;3;0;0;0;0;0;0;43;FRANCHE-COMTE
199827;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
199827;3;534;0;1217;23;0;53;91;LANGUEDOC-ROUSSILLON
199827;3;0;0;0;0;0;0;74;LIMOUSIN
199827;3;681;0;2016;29;0;87;41;LORRAINE
199827;3;0;0;0;0;0;0;73;MIDI-PYRENEES
199827;3;1058;0;3052;26;0;76;31;NORD-PAS-DE-CALAIS
199827;3;652;0;1529;20;0;47;52;PAYS-DE-LA-LOIRE
199827;3;529;0;1306;28;0;70;22;PICARDIE
199827;3;0;0;0;0;0;0;54;POITOU-CHARENTES
199827;3;264;0;787;6;0;18;93;PROVENCE-ALPES-COTE-D-AZUR
199827;3;2885;328;5442;26;3;49;11;ILE-DE-FRANCE
199827;3;812;0;1808;14;0;32;82;RHONE-ALPES
199827;3;-;;;-;;;0;OUTRE-MER
199826;3;0;0;0;0;0;0;42;ALSACE
199826;3;310;0;985;11;0;34;72;AQUITAINE
199826;3;171;0;645;13;0;49;83;AUVERGNE
199826;3;19;0;148;1;0;10;25;BASSE-NORMANDIE
199826;3;116;0;438;7;0;27;26;BOURGOGNE
199826;3;1591;528;2654;55;18;92;53;BRETAGNE
199826;3;0;0;0;0;0;0;24;CENTRE
199826;3;0;0;0;0;0;0;21;CHAMPAGNE-ARDENNE
199826;3;-;;;-;;;94;CORSE
199826;3;119;0;352;11;0;32;43;FRANCHE-COMTE
199826;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
199826;3;945;0;1947;42;0;86;91;LANGUEDOC-ROUSSILLON
199826;3;1036;128;1944;145;18;272;74;LIMOUSIN
199826;3;0;0;0;0;0;0;41;LORRAINE
199826;3;0;0;0;0;0;0;73;MIDI-PYRENEES
199826;3;817;0;2822;20;0;70;31;NORD-PAS-DE-CALAIS
199826;3;576;0;1400;18;0;44;52;PAYS-DE-LA-LOIRE
199826;3;999;0;2069;54;0;112;22;PICARDIE
199826;3;0;0;0;0;0;0;54;POITOU-CHARENTES
199826;3;333;0;1150;7;0;25;93;PROVENCE-ALPES-COTE-D-AZUR
199826;3;1488;116;2860;14;1;27;11;ILE-DE-FRANCE
199826;3;71;0;365;1;0;6;82;RHONE-ALPES
199826;3;-;;;-;;;0;OUTRE-MER
199825;3;0;0;0;0;0;0;42;ALSACE
199825;3;1730;101;3359;60;4;116;72;AQUITAINE
199825;3;86;0;421;7;0;33;83;AUVERGNE
199825;3;199;0;588;14;0;41;25;BASSE-NORMANDIE
199825;3;108;0;409;7;0;26;26;BOURGOGNE
199825;3;1729;504;2954;60;18;102;53;BRETAGNE
199825;3;1545;0;3206;63;0;131;24;CENTRE
199825;3;97;0;298;7;0;22;21;CHAMPAGNE-ARDENNE
199825;3;-;;;-;;;94;CORSE
199825;3;136;0;386;12;0;34;43;FRANCHE-COMTE
199825;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
199825;3;1032;9;2055;45;0;90;91;LANGUEDOC-ROUSSILLON
199825;3;388;0;858;54;0;120;74;LIMOUSIN
199825;3;0;0;0;0;0;0;41;LORRAINE
199825;3;0;0;0;0;0;0;73;MIDI-PYRENEES
199825;3;815;0;2616;20;0;65;31;NORD-PAS-DE-CALAIS
199825;3;1334;98;2570;42;3;81;52;PAYS-DE-LA-LOIRE
199825;3;736;0;1569;40;0;85;22;PICARDIE
199825;3;383;0;914;23;0;55;54;POITOU-CHARENTES
199825;3;244;0;894;5;0;20;93;PROVENCE-ALPES-COTE-D-AZUR
199825;3;3527;1517;5537;32;14;50;11;ILE-DE-FRANCE
199825;3;461;0;1115;8;0;20;82;RHONE-ALPES
199825;3;-;;;-;;;0;OUTRE-MER
199824;3;144;0;374;8;0;21;42;ALSACE
199824;3;1077;0;2568;37;0;89;72;AQUITAINE
199824;3;261;0;691;20;0;53;83;AUVERGNE
199824;3;0;0;0;0;0;0;25;BASSE-NORMANDIE
199824;3;0;0;0;0;0;0;26;BOURGOGNE
199824;3;1177;0;2376;41;0;83;53;BRETAGNE
199824;3;1844;128;3560;76;6;146;24;CENTRE
199824;3;136;0;411;10;0;30;21;CHAMPAGNE-ARDENNE
199824;3;-;;;-;;;94;CORSE
199824;3;84;0;262;8;0;24;43;FRANCHE-COMTE
199824;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
199824;3;304;0;775;13;0;34;91;LANGUEDOC-ROUSSILLON
199824;3;388;0;858;54;0;120;74;LIMOUSIN
199824;3;383;0;1134;17;0;49;41;LORRAINE
199824;3;822;0;2022;32;0;79;73;MIDI-PYRENEES
199824;3;844;0;2309;21;0;58;31;NORD-PAS-DE-CALAIS
199824;3;612;0;1389;19;0;43;52;PAYS-DE-LA-LOIRE
199824;3;839;0;1728;45;0;93;22;PICARDIE
199824;3;0;0;0;0;0;0;54;POITOU-CHARENTES
199824;3;291;0;965;6;0;21;93;PROVENCE-ALPES-COTE-D-AZUR
199824;3;3093;1097;5089;28;10;46;11;ILE-DE-FRANCE
199824;3;786;0;1714;14;0;31;82;RHONE-ALPES
199824;3;-;;;-;;;0;OUTRE-MER
199823;3;321;0;658;19;0;39;42;ALSACE
199823;3;0;0;0;0;0;0;72;AQUITAINE
199823;3;226;0;642;17;0;49;83;AUVERGNE
199823;3;0;0;0;0;0;0;25;BASSE-NORMANDIE
199823;3;226;0;705;14;0;44;26;BOURGOGNE
199823;3;1206;384;2028;42;14;70;53;BRETAGNE
199823;3;0;0;0;0;0;0;24;CENTRE
199823;3;0;0;0;0;0;0;21;CHAMPAGNE-ARDENNE
199823;3;-;;;-;;;94;CORSE
199823;3;0;0;0;0;0;0;43;FRANCHE-COMTE
199823;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
199823;3;151;0;513;7;0;23;91;LANGUEDOC-ROUSSILLON
199823;3;447;0;951;63;0;134;74;LIMOUSIN
199823;3;197;0;678;9;0;30;41;LORRAINE
199823;3;612;0;1707;24;0;67;73;MIDI-PYRENEES
199823;3;754;0;2114;19;0;53;31;NORD-PAS-DE-CALAIS
199823;3;0;0;0;0;0;0;52;PAYS-DE-LA-LOIRE
199823;3;0;0;0;0;0;0;22;PICARDIE
199823;3;0;0;0;0;0;0;54;POITOU-CHARENTES
199823;3;1024;0;3031;23;0;68;93;PROVENCE-ALPES-COTE-D-AZUR
199823;3;1311;0;2975;12;0;27;11;ILE-DE-FRANCE
199823;3;628;0;1499;11;0;27;82;RHONE-ALPES
199823;3;-;;;-;;;0;OUTRE-MER
199822;3;949;0;2023;55;0;117;42;ALSACE
199822;3;145;0;430;5;0;15;72;AQUITAINE
199822;3;68;0;368;5;0;28;83;AUVERGNE
199822;3;0;0;0;0;0;0;25;BASSE-NORMANDIE
199822;3;27;0;165;2;0;11;26;BOURGOGNE
199822;3;592;0;1197;20;0;41;53;BRETAGNE
199822;3;0;0;0;0;0;0;24;CENTRE
199822;3;29;0;143;2;0;10;21;CHAMPAGNE-ARDENNE
199822;3;-;;;-;;;94;CORSE
199822;3;0;0;0;0;0;0;43;FRANCHE-COMTE
199822;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
199822;3;339;0;882;15;0;39;91;LANGUEDOC-ROUSSILLON
199822;3;283;0;684;40;0;96;74;LIMOUSIN
199822;3;672;0;1488;29;0;64;41;LORRAINE
199822;3;0;0;0;0;0;0;73;MIDI-PYRENEES
199822;3;0;0;0;0;0;0;31;NORD-PAS-DE-CALAIS
199822;3;0;0;0;0;0;0;52;PAYS-DE-LA-LOIRE
199822;3;0;0;0;0;0;0;22;PICARDIE
199822;3;0;0;0;0;0;0;54;POITOU-CHARENTES
199822;3;0;0;0;0;0;0;93;PROVENCE-ALPES-COTE-D-AZUR
199822;3;1050;0;2653;10;0;25;11;ILE-DE-FRANCE
199822;3;617;0;1587;11;0;28;82;RHONE-ALPES
199822;3;-;;;-;;;0;OUTRE-MER
199821;3;201;0;480;12;0;28;42;ALSACE
199821;3;415;0;1444;14;0;50;72;AQUITAINE
199821;3;0;0;0;0;0;0;83;AUVERGNE
199821;3;0;0;0;0;0;0;25;BASSE-NORMANDIE
199821;3;0;0;0;0;0;0;26;BOURGOGNE
199821;3;295;0;767;10;0;26;53;BRETAGNE
199821;3;0;0;0;0;0;0;24;CENTRE
199821;3;61;0;199;5;0;15;21;CHAMPAGNE-ARDENNE
199821;3;-;;;-;;;94;CORSE
199821;3;38;0;136;3;0;12;43;FRANCHE-COMTE
199821;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
199821;3;379;0;1008;17;0;45;91;LANGUEDOC-ROUSSILLON
199821;3;337;0;775;47;0;108;74;LIMOUSIN
199821;3;589;0;1236;25;0;53;41;LORRAINE
199821;3;0;0;0;0;0;0;73;MIDI-PYRENEES
199821;3;0;0;0;0;0;0;31;NORD-PAS-DE-CALAIS
199821;3;0;0;0;0;0;0;52;PAYS-DE-LA-LOIRE
199821;3;58;0;300;3;0;16;22;PICARDIE
199821;3;0;0;0;0;0;0;54;POITOU-CHARENTES
199821;3;162;0;647;4;0;15;93;PROVENCE-ALPES-COTE-D-AZUR
199821;3;791;0;1876;7;0;17;11;ILE-DE-FRANCE
199821;3;745;0;1740;13;0;31;82;RHONE-ALPES
199821;3;-;;;-;;;0;OUTRE-MER
199820;3;397;0;1091;23;0;63;42;ALSACE
199820;3;287;0;1099;10;0;38;72;AQUITAINE
199820;3;191;0;611;15;0;47;83;AUVERGNE
199820;3;0;0;0;0;0;0;25;BASSE-NORMANDIE
199820;3;0;0;0;0;0;0;26;BOURGOGNE
199820;3;454;0;1012;16;0;35;53;BRETAGNE
199820;3;342;0;1012;14;0;41;24;CENTRE
199820;3;0;0;0;0;0;0;21;CHAMPAGNE-ARDENNE
199820;3;-;;;-;;;94;CORSE
199820;3;156;0;363;14;0;33;43;FRANCHE-COMTE
199820;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
199820;3;857;85;1629;38;4;72;91;LANGUEDOC-ROUSSILLON
199820;3;443;0;972;62;0;136;74;LIMOUSIN
199820;3;479;0;1158;21;0;50;41;LORRAINE
199820;3;0;0;0;0;0;0;73;MIDI-PYRENEES
199820;3;421;0;1724;11;0;44;31;NORD-PAS-DE-CALAIS
199820;3;1146;0;2331;36;0;73;52;PAYS-DE-LA-LOIRE
199820;3;292;0;845;16;0;46;22;PICARDIE
199820;3;0;0;0;0;0;0;54;POITOU-CHARENTES
199820;3;1720;0;3812;38;0;85;93;PROVENCE-ALPES-COTE-D-AZUR
199820;3;2388;590;4186;22;6;38;11;ILE-DE-FRANCE
199820;3;1120;0;2320;20;0;41;82;RHONE-ALPES
199820;3;-;;;-;;;0;OUTRE-MER
199819;3;278;0;627;16;0;36;42;ALSACE
199819;3;523;0;1289;18;0;45;72;AQUITAINE
199819;3;958;0;2080;73;0;159;83;AUVERGNE
199819;3;184;0;554;13;0;39;25;BASSE-NORMANDIE
199819;3;250;0;636;15;0;39;26;BOURGOGNE
199819;3;1158;105;2211;40;4;76;53;BRETAGNE
199819;3;251;0;598;10;0;24;24;CENTRE
199819;3;52;0;228;4;0;17;21;CHAMPAGNE-ARDENNE
199819;3;-;;;-;;;94;CORSE
199819;3;202;0;466;18;0;42;43;FRANCHE-COMTE
199819;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
199819;3;1589;23;3155;70;1;139;91;LANGUEDOC-ROUSSILLON
199819;3;1198;259;2137;168;36;300;74;LIMOUSIN
199819;3;1652;198;3106;71;8;134;41;LORRAINE
199819;3;0;0;0;0;0;0;73;MIDI-PYRENEES
199819;3;2285;0;4934;57;0;123;31;NORD-PAS-DE-CALAIS
199819;3;2706;930;4482;85;29;141;52;PAYS-DE-LA-LOIRE
199819;3;702;0;1541;38;0;83;22;PICARDIE
199819;3;168;0;519;10;0;31;54;POITOU-CHARENTES
199819;3;1967;0;4478;44;0;100;93;PROVENCE-ALPES-COTE-D-AZUR
199819;3;820;0;1802;8;0;17;11;ILE-DE-FRANCE
199819;3;2481;394;4568;44;7;81;82;RHONE-ALPES
199819;3;-;;;-;;;0;OUTRE-MER
199818;3;1055;0;2152;61;0;125;42;ALSACE
199818;3;28;0;146;1;0;5;72;AQUITAINE
199818;3;968;0;2391;74;0;183;83;AUVERGNE
199818;3;711;0;1477;50;0;104;25;BASSE-NORMANDIE
199818;3;214;0;571;13;0;35;26;BOURGOGNE
199818;3;1775;844;2706;61;29;93;53;BRETAGNE
199818;3;2632;404;4860;108;17;199;24;CENTRE
199818;3;470;3;937;35;0;70;21;CHAMPAGNE-ARDENNE
199818;3;-;;;-;;;94;CORSE
199818;3;166;0;424;15;0;38;43;FRANCHE-COMTE
199818;3;554;0;1649;31;0;93;23;HAUTE-NORMANDIE
199818;3;414;0;1173;18;0;51;91;LANGUEDOC-ROUSSILLON
199818;3;592;12;1172;83;2;164;74;LIMOUSIN
199818;3;1439;168;2710;62;7;117;41;LORRAINE
199818;3;97;0;560;4;0;22;73;MIDI-PYRENEES
199818;3;1070;0;2693;27;0;68;31;NORD-PAS-DE-CALAIS
199818;3;5499;2159;8839;172;68;276;52;PAYS-DE-LA-LOIRE
199818;3;917;0;1879;49;0;101;22;PICARDIE
199818;3;24;0;157;1;0;9;54;POITOU-CHARENTES
199818;3;3084;0;6505;69;0;145;93;PROVENCE-ALPES-COTE-D-AZUR
199818;3;2274;250;4298;21;2;40;11;ILE-DE-FRANCE
199818;3;3615;1385;5845;64;24;104;82;RHONE-ALPES
199818;3;-;;;-;;;0;OUTRE-MER
199817;3;2439;1096;3782;142;64;220;42;ALSACE
199817;3;2039;497;3581;71;18;124;72;AQUITAINE
199817;3;875;134;1616;67;10;124;83;AUVERGNE
199817;3;1029;53;2005;73;4;142;25;BASSE-NORMANDIE
199817;3;803;0;1665;50;0;103;26;BOURGOGNE
199817;3;4080;2046;6114;141;71;211;53;BRETAGNE
199817;3;717;0;1437;29;0;59;24;CENTRE
199817;3;3580;0;9759;266;0;725;21;CHAMPAGNE-ARDENNE
199817;3;-;;;-;;;94;CORSE
199817;3;668;140;1196;60;13;107;43;FRANCHE-COMTE
199817;3;1243;0;2691;70;0;151;23;HAUTE-NORMANDIE
199817;3;1068;0;2274;47;0;100;91;LANGUEDOC-ROUSSILLON
199817;3;954;199;1709;134;28;240;74;LIMOUSIN
199817;3;5225;2944;7506;226;127;325;41;LORRAINE
199817;3;345;0;1085;14;0;43;73;MIDI-PYRENEES
199817;3;1152;0;2954;29;0;74;31;NORD-PAS-DE-CALAIS
199817;3;2864;565;5163;89;17;161;52;PAYS-DE-LA-LOIRE
199817;3;3013;1266;4760;162;68;256;22;PICARDIE
199817;3;0;0;0;0;0;0;54;POITOU-CHARENTES
199817;3;2181;0;4490;49;0;101;93;PROVENCE-ALPES-COTE-D-AZUR
199817;3;5756;2807;8705;53;26;80;11;ILE-DE-FRANCE
199817;3;8890;5366;12414;159;96;222;82;RHONE-ALPES
199817;3;-;;;-;;;0;OUTRE-MER
199816;3;5671;3401;7941;330;198;462;42;ALSACE
199816;3;4759;1642;7876;165;57;273;72;AQUITAINE
199816;3;3587;1245;5929;274;95;453;83;AUVERGNE
199816;3;552;0;1341;39;0;95;25;BASSE-NORMANDIE
199816;3;3291;1796;4786;204;111;297;26;BOURGOGNE
199816;3;8720;5935;11505;302;206;398;53;BRETAGNE
199816;3;4892;2319;7465;201;95;307;24;CENTRE
199816;3;4443;1957;6929;330;145;515;21;CHAMPAGNE-ARDENNE
199816;3;-;;;-;;;94;CORSE
199816;3;1856;935;2777;166;83;249;43;FRANCHE-COMTE
199816;3;4003;1538;6468;225;86;364;23;HAUTE-NORMANDIE
199816;3;3142;1334;4950;138;58;218;91;LANGUEDOC-ROUSSILLON
199816;3;2243;988;3498;315;139;491;74;LIMOUSIN
199816;3;2463;980;3946;107;43;171;41;LORRAINE
199816;3;1790;105;3475;71;4;138;73;MIDI-PYRENEES
199816;3;5856;2024;9688;147;51;243;31;NORD-PAS-DE-CALAIS
199816;3;9936;5460;14412;310;170;450;52;PAYS-DE-LA-LOIRE
199816;3;7854;4936;10772;423;266;580;22;PICARDIE
199816;3;2042;0;6044;125;0;370;54;POITOU-CHARENTES
199816;3;3726;287;7165;83;6;160;93;PROVENCE-ALPES-COTE-D-AZUR
199816;3;25253;16972;33534;231;155;307;11;ILE-DE-FRANCE
199816;3;8390;5190;11590;150;93;207;82;RHONE-ALPES
199816;3;-;;;-;;;0;OUTRE-MER
199815;3;4162;2240;6084;242;130;354;42;ALSACE
199815;3;2448;531;4365;85;19;151;72;AQUITAINE
199815;3;1698;293;3103;130;23;237;83;AUVERGNE
199815;3;2186;1035;3337;154;73;235;25;BASSE-NORMANDIE
199815;3;5436;3413;7459;337;212;462;26;BOURGOGNE
199815;3;10292;7368;13216;356;255;457;53;BRETAGNE
199815;3;11012;7826;14198;452;321;583;24;CENTRE
199815;3;6270;4184;8356;466;311;621;21;CHAMPAGNE-ARDENNE
199815;3;-;;;-;;;94;CORSE
199815;3;4096;1912;6280;367;171;563;43;FRANCHE-COMTE
199815;3;4243;2072;6414;238;116;360;23;HAUTE-NORMANDIE
199815;3;4422;2474;6370;194;108;280;91;LANGUEDOC-ROUSSILLON
199815;3;2790;1506;4074;392;212;572;74;LIMOUSIN
199815;3;7895;3308;12482;341;143;539;41;LORRAINE
199815;3;519;0;1498;20;0;59;73;MIDI-PYRENEES
199815;3;11409;6349;16469;286;159;413;31;NORD-PAS-DE-CALAIS
199815;3;21542;15015;28069;673;469;877;52;PAYS-DE-LA-LOIRE
199815;3;8083;5302;10864;435;285;585;22;PICARDIE
199815;3;207;0;612;13;0;38;54;POITOU-CHARENTES
199815;3;3456;1014;5898;77;22;132;93;PROVENCE-ALPES-COTE-D-AZUR
199815;3;20465;13916;27014;188;128;248;11;ILE-DE-FRANCE
199815;3;15207;11471;18943;271;204;338;82;RHONE-ALPES
199815;3;-;;;-;;;0;OUTRE-MER
199814;3;5738;3635;7841;334;212;456;42;ALSACE
199814;3;5188;2553;7823;180;89;271;72;AQUITAINE
199814;3;3995;1787;6203;305;136;474;83;AUVERGNE
199814;3;6385;4347;8423;450;306;594;25;BASSE-NORMANDIE
199814;3;9709;6910;12508;602;428;776;26;BOURGOGNE
199814;3;41153;35052;47254;1425;1214;1636;53;BRETAGNE
199814;3;9346;6620;12072;383;271;495;24;CENTRE
199814;3;6553;4240;8866;487;315;659;21;CHAMPAGNE-ARDENNE
199814;3;-;;;-;;;94;CORSE
199814;3;7598;5721;9475;681;513;849;43;FRANCHE-COMTE
199814;3;7890;4766;11014;443;267;619;23;HAUTE-NORMANDIE
199814;3;8953;6077;11829;394;268;520;91;LANGUEDOC-ROUSSILLON
199814;3;3512;79;6945;493;11;975;74;LIMOUSIN
199814;3;19336;12944;25728;836;560;1112;41;LORRAINE
199814;3;5077;1949;8205;200;77;323;73;MIDI-PYRENEES
199814;3;24601;17217;31985;616;431;801;31;NORD-PAS-DE-CALAIS
199814;3;9128;5529;12727;285;173;397;52;PAYS-DE-LA-LOIRE
199814;3;13320;9530;17110;718;514;922;22;PICARDIE
199814;3;622;0;1299;38;0;79;54;POITOU-CHARENTES
199814;3;7171;4428;9914;160;99;221;93;PROVENCE-ALPES-COTE-D-AZUR
199814;3;34904;27459;42349;320;252;388;11;ILE-DE-FRANCE
199814;3;45809;37827;53791;817;675;959;82;RHONE-ALPES
199814;3;-;;;-;;;0;OUTRE-MER
199813;3;3919;2213;5625;228;129;327;42;ALSACE
199813;3;5066;2581;7551;175;89;261;72;AQUITAINE
199813;3;4911;2809;7013;375;215;535;83;AUVERGNE
199813;3;7736;5446;10026;545;384;706;25;BASSE-NORMANDIE
199813;3;4278;2473;6083;265;153;377;26;BOURGOGNE
199813;3;39256;33250;45262;1359;1151;1567;53;BRETAGNE
199813;3;4478;2568;6388;184;106;262;24;CENTRE
199813;3;4600;2566;6634;342;191;493;21;CHAMPAGNE-ARDENNE
199813;3;-;;;-;;;94;CORSE
199813;3;3482;2392;4572;312;214;410;43;FRANCHE-COMTE
199813;3;6000;2780;9220;337;156;518;23;HAUTE-NORMANDIE
199813;3;11362;8280;14444;500;364;636;91;LANGUEDOC-ROUSSILLON
199813;3;1916;320;3512;269;45;493;74;LIMOUSIN
199813;3;19521;13495;25547;844;583;1105;41;LORRAINE
199813;3;6047;2643;9451;239;105;373;73;MIDI-PYRENEES
199813;3;21607;14552;28662;541;364;718;31;NORD-PAS-DE-CALAIS
199813;3;14494;10008;18980;453;313;593;52;PAYS-DE-LA-LOIRE
199813;3;13604;9794;17414;733;528;938;22;PICARDIE
199813;3;1674;0;3767;102;0;230;54;POITOU-CHARENTES
199813;3;6266;3675;8857;140;82;198;93;PROVENCE-ALPES-COTE-D-AZUR
199813;3;36938;28616;45260;338;262;414;11;ILE-DE-FRANCE
199813;3;43324;37051;49597;772;660;884;82;RHONE-ALPES
199813;3;-;;;-;;;0;OUTRE-MER
199812;3;2594;1143;4045;151;67;235;42;ALSACE
199812;3;5576;2983;8169;193;103;283;72;AQUITAINE
199812;3;8812;5804;11820;673;443;903;83;AUVERGNE
199812;3;7483;5169;9797;527;364;690;25;BASSE-NORMANDIE
199812;3;2411;1108;3714;149;68;230;26;BOURGOGNE
199812;3;34589;29220;39958;1198;1012;1384;53;BRETAGNE
199812;3;3747;1909;5585;154;79;229;24;CENTRE
199812;3;2942;1834;4050;219;137;301;21;CHAMPAGNE-ARDENNE
199812;3;-;;;-;;;94;CORSE
199812;3;2733;1748;3718;245;157;333;43;FRANCHE-COMTE
199812;3;8412;3029;13795;473;170;776;23;HAUTE-NORMANDIE
199812;3;9860;7058;12662;434;311;557;91;LANGUEDOC-ROUSSILLON
199812;3;3431;1792;5070;481;251;711;74;LIMOUSIN
199812;3;16286;11894;20678;704;514;894;41;LORRAINE
199812;3;6375;3815;8935;252;151;353;73;MIDI-PYRENEES
199812;3;13531;7942;19120;339;199;479;31;NORD-PAS-DE-CALAIS
199812;3;20178;15220;25136;630;475;785;52;PAYS-DE-LA-LOIRE
199812;3;6140;3478;8802;331;188;474;22;PICARDIE
199812;3;1492;0;3219;91;0;197;54;POITOU-CHARENTES
199812;3;6068;2135;10001;135;47;223;93;PROVENCE-ALPES-COTE-D-AZUR
199812;3;32467;25567;39367;298;235;361;11;ILE-DE-FRANCE
199812;3;46435;39701;53169;828;708;948;82;RHONE-ALPES
199812;3;-;;;-;;;0;OUTRE-MER
199811;3;1100;169;2031;64;10;118;42;ALSACE
199811;3;3388;1838;4938;117;63;171;72;AQUITAINE
199811;3;3627;1911;5343;277;146;408;83;AUVERGNE
199811;3;6103;3745;8461;430;264;596;25;BASSE-NORMANDIE
199811;3;3746;2016;5476;232;125;339;26;BOURGOGNE
199811;3;32806;27540;38072;1136;954;1318;53;BRETAGNE
199811;3;1447;0;2955;59;0;121;24;CENTRE
199811;3;1391;734;2048;103;54;152;21;CHAMPAGNE-ARDENNE
199811;3;-;;;-;;;94;CORSE
199811;3;3126;0;6313;280;0;566;43;FRANCHE-COMTE
199811;3;2077;481;3673;117;27;207;23;HAUTE-NORMANDIE
199811;3;11155;7828;14482;491;345;637;91;LANGUEDOC-ROUSSILLON
199811;3;3431;1835;5027;481;257;705;74;LIMOUSIN
199811;3;7823;5348;10298;338;231;445;41;LORRAINE
199811;3;17014;12446;21582;671;491;851;73;MIDI-PYRENEES
199811;3;6285;2576;9994;157;64;250;31;NORD-PAS-DE-CALAIS
199811;3;19537;14736;24338;610;460;760;52;PAYS-DE-LA-LOIRE
199811;3;3748;1502;5994;202;81;323;22;PICARDIE
199811;3;1983;258;3708;121;15;227;54;POITOU-CHARENTES
199811;3;6248;1999;10497;139;44;234;93;PROVENCE-ALPES-COTE-D-AZUR
199811;3;35197;27370;43024;323;251;395;11;ILE-DE-FRANCE
199811;3;40592;33909;47275;724;605;843;82;RHONE-ALPES
199811;3;-;;;-;;;0;OUTRE-MER
199810;3;3939;1774;6104;229;103;355;42;ALSACE
199810;3;6850;3680;10020;237;127;347;72;AQUITAINE
199810;3;1994;715;3273;152;54;250;83;AUVERGNE
199810;3;3095;1222;4968;218;86;350;25;BASSE-NORMANDIE
199810;3;2863;1400;4326;177;86;268;26;BOURGOGNE
199810;3;20131;16005;24257;697;554;840;53;BRETAGNE
199810;3;7302;4168;10436;299;170;428;24;CENTRE
199810;3;1249;427;2071;93;32;154;21;CHAMPAGNE-ARDENNE
199810;3;-;;;-;;;94;CORSE
199810;3;4992;3173;6811;447;284;610;43;FRANCHE-COMTE
199810;3;2069;442;3696;116;25;207;23;HAUTE-NORMANDIE
199810;3;9678;6533;12823;426;288;564;91;LANGUEDOC-ROUSSILLON
199810;3;5045;2968;7122;708;416;1000;74;LIMOUSIN
199810;3;3931;2270;5592;170;98;242;41;LORRAINE
199810;3;12032;8411;15653;475;332;618;73;MIDI-PYRENEES
199810;3;6705;2866;10544;168;72;264;31;NORD-PAS-DE-CALAIS
199810;3;10399;7113;13685;325;222;428;52;PAYS-DE-LA-LOIRE
199810;3;9103;5585;12621;490;300;680;22;PICARDIE
199810;3;1806;145;3467;110;8;212;54;POITOU-CHARENTES
199810;3;13589;7230;19948;303;161;445;93;PROVENCE-ALPES-COTE-D-AZUR
199810;3;22550;16718;28382;207;154;260;11;ILE-DE-FRANCE
199810;3;29297;23974;34620;522;427;617;82;RHONE-ALPES
199810;3;-;;;-;;;0;OUTRE-MER
199809;3;5075;2850;7300;295;166;424;42;ALSACE
199809;3;16011;11262;20760;554;390;718;72;AQUITAINE
199809;3;854;74;1634;65;5;125;83;AUVERGNE
199809;3;1760;458;3062;124;32;216;25;BASSE-NORMANDIE
199809;3;2341;579;4103;145;36;254;26;BOURGOGNE
199809;3;7903;5167;10639;274;179;369;53;BRETAGNE
199809;3;9053;6005;12101;371;246;496;24;CENTRE
199809;3;912;40;1784;68;3;133;21;CHAMPAGNE-ARDENNE
199809;3;-;;;-;;;94;CORSE
199809;3;4782;3019;6545;429;271;587;43;FRANCHE-COMTE
199809;3;3631;1609;5653;204;90;318;23;HAUTE-NORMANDIE
199809;3;6806;4088;9524;299;179;419;91;LANGUEDOC-ROUSSILLON
199809;3;3460;1995;4925;486;280;692;74;LIMOUSIN
199809;3;3676;1808;5544;159;78;240;41;LORRAINE
199809;3;14114;10152;18076;557;401;713;73;MIDI-PYRENEES
199809;3;9775;4878;14672;245;122;368;31;NORD-PAS-DE-CALAIS
199809;3;12240;8744;15736;382;273;491;52;PAYS-DE-LA-LOIRE
199809;3;5906;3513;8299;318;189;447;22;PICARDIE
199809;3;3645;1471;5819;223;90;356;54;POITOU-CHARENTES
199809;3;21819;13902;29736;487;310;664;93;PROVENCE-ALPES-COTE-D-AZUR
199809;3;26504;20539;32469;243;188;298;11;ILE-DE-FRANCE
